slug,token_bought,entry_price,fee,cost,payout,pnl,winner,won,imbalance,spread,mid_price
btc-updown-5m-1772321400,Up,0.54,0.00018492257232000006,0.54018492257232,0.0,-5.4018492257232,Down,False,0.7478367418676432,0.020000000000000018,0.53
btc-updown-5m-1772323800,Up,0.55,0.00018698470312500002,0.550186984703125,1.0,4.49813015296875,Up,True,0.5498477688326519,0.020000000000000018,0.54
btc-updown-5m-1772341800,Up,0.54,0.00018492257232000006,0.54018492257232,0.0,-5.4018492257232,Down,False,0.5261928476981111,0.020000000000000018,0.53
btc-updown-5m-1772349000,Up,0.5377777777777778,0.0001844179466202022,0.537962195724398,1.0,4.620378042756021,Up,True,0.6516708908219669,0.02388888888888891,0.5258333333333334
btc-updown-5m-1772355300,Up,0.5915789473684211,0.00019166700410876638,0.5917706143725299,1.0,4.082293856274701,Up,True,0.6749133846937582,0.021578947368421073,0.5807894736842105
btc-updown-5m-1772363700,Down,0.5243478260869565,0.0001810215880194868,0.524528847674976,0.0,-5.24528847674976,Up,False,-0.8102387638052307,0.020000000000000018,0.4856521739130435
btc-updown-5m-1772378100,Down,0.572,0.0001902692505432576,0.5721902692505432,0.0,-5.721902692505432,Up,False,-0.8098982256346,0.022857142857142878,0.43857142857142856
btc-updown-5m-1772379900,Down,0.5671111111111111,0.00018969257392274116,0.5673008036850339,1.0,4.326991963149661,Down,True,-0.8119982534898985,0.029761904761904785,0.446547619047619
btc-updown-5m-1772383500,Up,0.62,0.00019100082576,0.62019100082576,0.0,-6.2019100082576,Down,False,0.8941845560308573,0.020000000000000018,0.61
btc-updown-5m-1772384700,Up,0.5436363636363637,0.00018571224651747734,0.5438220758828811,1.0,4.561779241171189,Up,True,0.6388825098938887,0.033636363636363666,0.5268181818181819
btc-updown-5m-1772385000,Up,0.45,0.00015298748437500003,0.450152987484375,0.0,-4.50152987484375,Down,False,0.6884802826312707,0.023636363636363657,0.43818181818181823
btc-updown-5m-1772406000,Down,0.5282692307692308,0.00018207375107751872,0.5284513045203083,0.0,-5.284513045203083,Up,False,-0.7712359341864607,0.02403846153846155,0.48374999999999996
btc-updown-5m-1772417100,Up,0.5357142857142857,0.00018393454747742756,0.5358982202617631,0.0,-5.358982202617631,Down,False,0.5664157079544144,0.03380952380952384,0.5188095238095238
btc-updown-5m-1772418600,Up,0.55,0.00018698470312500002,0.550186984703125,1.0,4.49813015296875,Up,True,0.5137261006642954,0.020000000000000018,0.54
btc-updown-5m-1772425200,Up,0.5014285714285714,0.00017393019600284434,0.5016025016245743,1.0,4.983974983754257,Up,True,0.6775020119645324,0.020000000000000018,0.49142857142857144
btc-updown-5m-1772438100,Up,0.5211428571428572,0.0001801255383980602,0.5213229826812553,1.0,4.786770173187447,Up,True,0.44140819788547275,0.02114285714285716,0.5105714285714286
btc-updown-5m-1772444400,Down,0.52,0.00017979826176,0.52017979826176,1.0,4.7982020173824,Down,True,-0.5473439967982335,0.020000000000000018,0.49
btc-updown-5m-1772445600,Up,0.5922222222222222,0.00019168767574898163,0.5924139098979712,1.0,4.075860901020288,Up,True,0.8236433356042832,0.04111111111111104,0.5716666666666667
btc-updown-5m-1772446200,Down,0.5317391304347826,0.0001829635510710783,0.5319220939858537,1.0,4.680779060141464,Down,True,-0.636464621150933,0.031739130434782624,0.4841304347826087
btc-updown-5m-1772450700,Up,0.53,0.00018252245761499997,0.530182522457615,0.0,-5.30182522457615,Down,False,0.5442024021401634,0.020000000000000018,0.52
btc-updown-5m-1772455200,Up,0.5509090909090909,0.00018715495412099077,0.5510962458632119,0.0,-5.510962458632119,Down,False,0.40163067020476445,0.04181818181818182,0.53
btc-updown-5m-1772464200,Down,0.65,0.00018671067187499998,0.6501867106718751,0.0,-6.50186710671875,Up,False,-0.9105497378621762,0.040000000000000036,0.37
btc-updown-5m-1772465400,Down,0.52,0.00017979826176,0.52017979826176,0.0,-5.2017979826176,Up,False,-0.40177564308217767,0.020000000000000018,0.48999999999999994
btc-updown-5m-1772487600,Down,0.5619444444444445,0.00018898681863372153,0.5621334312630782,0.0,-5.621334312630783,Up,False,-0.7364876387912624,0.03791666666666665,0.4510416666666666
btc-updown-5m-1772489700,Up,0.5645652173913043,0.00018935709059470423,0.564754574481899,0.0,-5.6475457448189905,Down,False,0.4269126663596813,0.04391304347826085,0.542608695652174
btc-updown-5m-1772497200,Up,0.5542857142857143,0.00018776176015863867,0.5544734760458729,1.0,4.455265239541271,Up,True,0.6177340011434153,0.024285714285714303,0.5421428571428573
btc-updown-5m-1772518500,Up,0.52,0.00017979826176,0.52017979826176,0.0,-5.2017979826176,Down,False,0.6086091800186834,0.020000000000000018,0.51
btc-updown-5m-1772521200,Down,0.5599999999999999,0.00018869587968,0.5601886958796799,0.0,-5.601886958796799,Up,False,-0.7962515735602711,0.03600000000000003,0.442
btc-updown-5m-1772527200,Up,0.6325,0.00018966590145470214,0.6326896659014547,0.0,-6.3268966590145475,Down,False,0.9741541890235688,0.03250000000000003,0.61625
btc-updown-5m-1772528100,Up,0.6366666666666666,0.00018907748073993826,0.6368557441474065,0.0,-6.368557441474065,Down,False,0.444718360619405,0.06666666666666671,0.6033333333333333
btc-updown-5m-1772529900,Up,0.5481250000000001,0.0001866244086191284,0.5483116244086192,0.0,-5.483116244086192,Down,False,0.6217401560275703,0.03812500000000003,0.5290625
btc-updown-5m-1772530500,Up,0.5534375,0.00018761313160364613,0.5536251131316037,1.0,4.463748868683963,Up,True,0.7725320591485145,0.031041666666666672,0.5379166666666667
btc-updown-5m-1772533500,Down,0.5455555555555556,0.00018611077958519714,0.5457416663351408,1.0,4.542583336648592,Down,True,-0.9351292690642523,0.03899999999999998,0.4694999999999999
btc-updown-5m-1772534400,Up,0.5303571428571429,0.00018261384173192053,0.5305397566988748,1.0,4.694602433011252,Up,True,0.5027675749070583,0.020357142857142876,0.5201785714285715
btc-updown-5m-1772539800,Down,0.5517948717948719,0.00018731804028947283,0.5519821898351613,0.0,-5.519821898351614,Up,False,-0.5107162637965244,0.02823529411764704,0.45764705882352935
btc-updown-5m-1772547600,Up,0.5332352941176471,0.00018333511854635821,0.5334186292361935,1.0,4.665813707638065,Up,True,0.5916835271792402,0.033235294117647085,0.5166176470588235
btc-updown-5m-1772549400,Up,0.5542857142857143,0.00018776176015863867,0.5544734760458729,1.0,4.455265239541271,Up,True,0.8142200196421441,0.03000000000000001,0.5392857142857144
btc-updown-5m-1772553600,Up,0.49243902439024395,0.00017073667391852746,0.4926097610641625,1.0,5.073902389358375,Up,True,0.61742889011455,0.042439024390243885,0.471219512195122
btc-updown-5m-1772556300,Up,0.5876470588235294,0.00019150533486466415,0.5878385641583941,1.0,4.121614358416059,Up,True,0.7176872745310641,0.03764705882352933,0.5688235294117647
btc-updown-5m-1772571600,Up,0.515,0.00017831921657390624,0.5151783192165739,0.0,-5.151783192165738,Down,False,0.4543965983356976,0.026842105263157917,0.501578947368421
btc-updown-5m-1772574000,Up,0.5344186046511628,0.00018362378051638118,0.5346022284316791,1.0,4.653977715683208,Up,True,0.8046855868276124,0.020465116279069787,0.5241860465116279
btc-updown-5m-1772577300,Down,0.523913043478261,0.00018090192243966948,0.5240939454007006,1.0,4.759060545992994,Down,True,-0.5678182502469494,0.02391304347826089,0.4880434782608695
btc-updown-5m-1772587200,Down,0.5,0.0001734375,0.5001734375,1.0,4.998265625,Down,True,-0.4744109364439364,0.020000000000000018,0.51
btc-updown-5m-1772589600,Down,0.5081818181818182,0.00017618117869831572,0.5083579993605165,1.0,4.916420006394835,Down,True,-0.43109254603173547,0.028181818181818207,0.505909090909091
btc-updown-5m-1772610300,Down,0.5888,0.00019155901670230485,0.5889915590167023,0.0,-5.889915590167023,Up,False,-0.7820784028586879,0.025217391304347844,0.42913043478260865
btc-updown-5m-1772617800,Down,0.5653333333333334,0.00018946083022891493,0.5655227941635622,1.0,4.344772058364378,Down,True,-0.48334503305262966,0.025333333333333357,0.4473333333333333
btc-updown-5m-1772626200,Up,0.53,0.00018252245761499997,0.530182522457615,1.0,4.69817477542385,Up,True,0.7083080167572043,0.020000000000000018,0.52
btc-updown-5m-1772626800,Up,0.5366666666666666,0.00018415941984179011,0.5368508260865085,0.0,-5.3685082608650845,Down,False,0.5525487405229991,0.020000000000000018,0.5266666666666667
btc-updown-5m-1772652000,Down,0.5467741935483871,0.0001863572401043198,0.5469605507884914,1.0,4.530394492115086,Down,True,-0.6306994001024485,0.0367741935483871,0.4716129032258064
btc-updown-5m-1772664600,Up,0.55,0.00018698470312500002,0.550186984703125,0.0,-5.50186984703125,Down,False,0.8551571042994772,0.020000000000000018,0.54
btc-updown-5m-1772666700,Up,0.5316666666666667,0.00018294536890193486,0.5318496120355687,0.0,-5.318496120355687,Down,False,0.5430450136351056,0.020000000000000018,0.5216666666666666
btc-updown-5m-1772678400,Up,0.5638461538461539,0.00018925800739182428,0.5640354118535457,0.0,-5.640354118535456,Down,False,0.6957077693769768,0.032051282051282035,0.5478205128205129
btc-updown-5m-1772685900,Down,0.5428846153846154,0.00018555269343869586,0.5430701680780541,1.0,4.56929831921946,Down,True,-0.5605822171511096,0.02999999999999997,0.46499999999999997
btc-updown-5m-1772688900,Up,0.5225000000000001,0.00018050889984687013,0.522680508899847,0.0,-5.22680508899847,Down,False,0.40977660726887233,0.025277777777777802,0.5098611111111111
btc-updown-5m-1772696700,Up,0.52,0.00017979826176,0.52017979826176,0.0,-5.2017979826176,Down,False,0.8958002708679623,0.020000000000000018,0.51
btc-updown-5m-1772700000,Down,0.5258333333333334,0.00018142593226784257,0.5260147592656013,0.0,-5.260147592656013,Up,False,-0.49372948862537425,0.025833333333333357,0.4870833333333333
btc-updown-5m-1772702400,Down,0.53,0.00018252245761499997,0.530182522457615,0.0,-5.30182522457615,Up,False,-0.7325940408602846,0.020000000000000018,0.48
btc-updown-5m-1772710200,Down,0.52,0.00017979826176,0.52017979826176,1.0,4.7982020173824,Down,True,-0.5530375887611924,0.020000000000000018,0.49
btc-updown-5m-1772727300,Up,0.52,0.00017979826176,0.52017979826176,0.0,-5.2017979826176,Down,False,0.6548052911015201,0.020000000000000018,0.51
btc-updown-5m-1772746800,Up,0.5726190476190476,0.0001903358864550721,0.5728093835055027,1.0,4.271906164944973,Up,True,0.6715054580748911,0.032619047619047534,0.5563095238095238
btc-updown-5m-1772750100,Up,0.5334782608695653,0.00018339476523826506,0.5336616556348036,0.0,-5.336616556348036,Down,False,0.7007078019383601,0.025217391304347848,0.5208695652173914
btc-updown-5m-1772750700,Up,0.4988571428571429,0.00017303926333067074,0.49903018212047356,0.0,-4.990301821204736,Down,False,0.5356435622645543,0.03285714285714287,0.4824285714285714
btc-updown-5m-1772753400,Up,0.53,0.00018252245761499997,0.530182522457615,0.0,-5.30182522457615,Down,False,0.8816739796913274,0.020000000000000018,0.52
btc-updown-5m-1772756700,Down,0.49,0.00016983280219500004,0.490169832802195,1.0,5.098301671978049,Down,True,-0.41034889787909423,0.02090909090909093,0.5295454545454545
btc-updown-5m-1772758800,Up,0.53,0.00018252245761499997,0.530182522457615,0.0,-5.30182522457615,Down,False,0.5737953464424411,0.02642857142857145,0.5167857142857143
btc-updown-5m-1772787600,Up,0.555625,0.00018799121476211378,0.5558129912147621,0.0,-5.5581299121476215,Down,False,0.5914242934493013,0.031250000000000014,0.54
btc-updown-5m-1772789100,Up,0.5333333333333333,0.0001833592098765432,0.5335166925432099,0.0,-5.335166925432099,Down,False,0.7091114598412215,0.027111111111111134,0.5197777777777778
btc-updown-5m-1772790900,Up,0.52,0.00017979826176,0.52017979826176,1.0,4.7982020173824,Up,True,0.5363182401349162,0.020000000000000018,0.51
btc-updown-5m-1772793300,Up,0.53,0.00018252245761499997,0.530182522457615,0.0,-5.30182522457615,Down,False,0.4216035446685708,0.030000000000000027,0.515
btc-updown-5m-1772837700,Down,0.5233333333333333,0.00018074144150672842,0.52351407477484,1.0,4.7648592522516,Down,True,-0.9091750689738527,0.03333333333333335,0.49333333333333335
btc-updown-5m-1772850600,Up,0.5762686567164179,0.00019069932663519262,0.5764593560430531,1.0,4.235406439569469,Up,True,0.599847192380926,0.056268656716417884,0.548134328358209
btc-updown-5m-1772863500,Up,0.52,0.00017979826176,0.52017979826176,0.0,-5.2017979826176,Down,False,0.5901583025301175,0.020000000000000018,0.51
btc-updown-5m-1772865000,Up,0.5406666666666667,0.00018507071136841262,0.5408517373780352,0.0,-5.408517373780351,Down,False,0.8697595249457937,0.03444444444444447,0.5234444444444445
